,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl,status
0,2022-01-05 09:54:43.336720,1559.7,buy,0.3,467.90999999999997,1563.2,1558.2,1558.2,2022-01-05 10:11:04.304811,-1.57,closed
1,2022-01-05 10:42:08.192759,1557.9,sell,0.3,467.37,1554.4,1559.4,1554.1,2022-01-05 10:47:27.774774,3.730000000000182,closed
2,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1550.5,1555.5,1555.5,2022-01-05 10:56:04.333511,-1.57,closed
3,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1550.5,1555.5,1555.5,2022-01-05 10:56:04.333511,-3.14,closed
4,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1550.5,1555.5,1555.5,2022-01-05 10:56:04.333511,-4.710000000000001,closed
5,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1550.5,1555.5,1555.5,2022-01-05 10:56:04.333511,-6.280000000000001,closed
6,2022-01-05 10:54:04.058319,1554.0,sell,0.3,466.2,1550.5,1555.5,1555.5,2022-01-05 10:56:04.333511,-7.850000000000001,closed
7,2022-01-05 10:54:04.058319,1554.0,sell,0.3,466.2,1550.5,1555.5,1555.5,2022-01-05 10:56:04.333511,-9.420000000000002,closed
8,2022-01-05 10:55:54.288195,1553.8,sell,0.3,466.14,1550.3,1555.3,1555.5,2022-01-05 10:56:04.333511,-11.190000000000047,closed
9,2022-01-05 10:56:03.782872,1554.0,sell,0.3,466.2,1550.5,1555.5,1555.5,2022-01-05 10:56:04.333511,-12.760000000000048,closed
10,2022-01-05 10:48:57.303874,1554.6,sell,0.3,466.37999999999994,1551.1,1556.1,1556.1,2022-01-05 11:19:45.288729,-1.57,closed
11,2022-01-05 10:48:04.340995,1554.8,sell,0.3,466.43999999999994,1551.3,1556.3,1557.3,2022-01-05 11:21:34.981824,-2.57,closed
12,2022-01-05 11:19:24.866875,1555.1,sell,0.3,466.53,1551.6,1556.6,1557.3,2022-01-05 11:21:34.981824,-4.840000000000046,closed
13,2022-01-05 11:21:34.981824,1557.3,buy,0.3,467.18999999999994,1560.8,1555.8,1555.8,2022-01-05 11:28:25.929945,-1.57,closed
14,2022-01-05 11:23:05.835841,1557.2,buy,0.3,467.15999999999997,1560.7,1555.7,1555.4,2022-01-05 13:01:04.167125,-1.8699999999999546,closed
15,2022-01-05 11:05:07.065784,1555.9,buy,0.3,466.77,1559.4,1554.4,1553.8,2022-01-05 13:10:18.266996,-2.1700000000001363,closed
16,2022-01-05 11:05:07.065784,1555.9,buy,0.3,466.77,1559.4,1554.4,1553.8,2022-01-05 13:10:18.266996,-4.340000000000273,closed
17,2022-01-05 11:09:24.213817,1555.9,buy,0.3,466.77,1559.4,1554.4,1553.8,2022-01-05 13:10:18.266996,-6.51000000000041,closed
18,2022-01-05 11:16:16.117109,1555.9,buy,0.3,466.77,1559.4,1554.4,1553.8,2022-01-05 13:10:18.266996,-8.680000000000547,closed
