,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl,status
0,2022-01-05 09:54:43.336720,1559.7,buy,0.3,467.90999999999997,1560.7,1557.2,1556.4,2022-01-05 10:43:01.795052,-3.3699999999999544,closed
1,2022-01-05 11:05:07.065784,1555.9,buy,0.3,466.77,1556.9,1553.4,1557.2,2022-01-05 11:21:34.981824,1.2299999999999545,closed
2,2022-01-05 11:05:07.065784,1555.9,buy,0.3,466.77,1556.9,1553.4,1557.2,2022-01-05 11:21:34.981824,2.459999999999909,closed
3,2022-01-05 11:09:24.213817,1555.9,buy,0.3,466.77,1556.9,1553.4,1557.2,2022-01-05 11:21:34.981824,3.6899999999998636,closed
4,2022-01-05 11:16:16.117109,1555.9,buy,0.3,466.77,1556.9,1553.4,1557.2,2022-01-05 11:21:34.981824,4.919999999999818,closed
5,2022-01-05 11:21:34.981824,1557.3,buy,0.3,467.18999999999994,1558.3,1554.8,1554.6,2022-01-05 13:01:06.753988,-2.7700000000000453,closed
6,2022-01-05 11:23:05.835841,1557.2,buy,0.3,467.15999999999997,1558.2,1554.7,1554.6,2022-01-05 13:01:06.753988,-5.4400000000001825,closed
7,2022-01-05 13:42:05.612356,1553.5,buy,0.3,466.04999999999995,1554.5,1551.0,1548.5,2022-01-05 13:57:56.497569,-5.07,closed
8,2022-01-06 09:34:07.000884,1546.6,buy,0.3,463.97999999999996,1547.6,1544.1,1548.0,2022-01-06 09:38:06.599447,1.3300000000000909,closed
9,2022-01-06 09:38:06.599447,1548.6,buy,0.3,464.5799999999999,1549.6,1546.1,1545.9,2022-01-06 10:22:05.596210,-2.769999999999818,closed
10,2022-01-06 10:15:29.492377,1548.0,buy,0.3,464.4,1549.0,1545.5,1545.5,2022-01-06 10:46:11.649059,-2.57,closed
11,2022-01-06 09:43:05.575233,1547.9,buy,0.3,464.37,1548.9,1545.4,1545.4,2022-01-06 10:48:04.161011,-2.57,closed
12,2022-01-06 11:01:27.637688,1547.0,buy,0.3,464.09999999999997,1548.0,1544.5,1548.2,2022-01-06 11:05:24.060510,1.1300000000000454,closed
13,2022-01-06 11:01:42.018420,1547.0,buy,0.3,464.09999999999997,1548.0,1544.5,1548.2,2022-01-06 11:05:24.060510,2.260000000000091,closed
14,2022-01-06 11:02:47.142830,1547.0,buy,0.3,464.09999999999997,1548.0,1544.5,1548.2,2022-01-06 11:05:24.060510,3.3900000000001365,closed
15,2022-01-06 10:15:02.435941,1547.7,buy,0.3,464.31,1548.7,1545.2,1549.1,2022-01-06 11:07:06.219076,1.3299999999998635,closed
16,2022-01-06 11:04:18.260071,1548.0,buy,0.3,464.4,1549.0,1545.5,1549.1,2022-01-06 11:07:06.219076,2.3599999999997725,closed
17,2022-01-06 11:04:18.260071,1548.0,buy,0.3,464.4,1549.0,1545.5,1549.1,2022-01-06 11:07:06.219076,3.3899999999996817,closed
18,2022-01-06 11:05:24.060510,1548.3,buy,0.3,464.48999999999995,1549.3,1545.8,1549.8,2022-01-06 11:08:06.129061,1.43,closed
19,2022-01-06 11:05:24.060510,1548.3,buy,0.3,464.48999999999995,1549.3,1545.8,1549.8,2022-01-06 11:08:06.129061,2.86,closed
20,2022-01-06 11:05:24.060510,1548.3,buy,0.3,464.48999999999995,1549.3,1545.8,1549.8,2022-01-06 11:08:06.129061,4.289999999999999,closed
21,2022-01-06 11:07:06.219076,1549.2,buy,0.3,464.76,1550.2,1546.7,1550.6,2022-01-06 11:08:07.605252,1.3299999999998635,closed
22,2022-01-06 11:07:51.626353,1549.5,buy,0.3,464.84999999999997,1550.5,1547.0,1550.6,2022-01-06 11:08:07.605252,2.3599999999997725,closed
23,2022-01-06 11:08:07.605252,1550.7,buy,0.3,465.21,1551.7,1548.2,1552.0,2022-01-06 11:23:07.419652,1.2299999999999545,closed
24,2022-01-06 11:08:07.605252,1550.7,buy,0.3,465.21,1551.7,1548.2,1552.0,2022-01-06 11:23:07.419652,2.459999999999909,closed
